Taxa,sol_VH,sol_Mo,tot,lab,occ,stp,PHO,PNZ,POL,TP,extP
PI570255.D1FY1ACXX.8.250123366,0,67,321.8891602,34.7212944,69.44468689,446.1551514,NA,1987,NA,500,21
PI570256.D1FY1ACXX.8.250123367,0,67,321.8891602,34.7212944,69.44468689,446.1551514,NA,1987,NA,500,21
PI570260.D1FY1ACXX.8.250123368,0,80,209.7156677,22.62144661,45.24427032,438.1355591,NA,2292,NA,800,NA
PI570261.D1FY1ACXX.8.250123369,0,80,209.7156677,22.62144661,45.24427032,438.1355591,NA,2292,NA,800,NA
PI570262.D1FY1ACXX.8.250123370,0,80,209.7156677,22.62144661,45.24427032,438.1355591,NA,2292,NA,800,NA
PI570271.D1FY1ACXX.8.250123371,0,70,321.8891602,34.7212944,69.44468689,669.7236328,NA,3013,889,600,22
PI570278.D1FY1ACXX.8.250123372,0,67,545.8120117,67.43858337,124.3141403,556.3717651,NA,1987,NA,500,20
PI570279.D1FY1ACXX.8.250123373,0,67,545.8120117,67.43858337,124.3141403,556.3717651,NA,1987,NA,500,20
PI570284.D1FY1ACXX.8.250123374,0,80,321.8891602,34.7212944,69.44468689,407.5800171,NA,2292,NA,800,NA
PI570288.D1FY1ACXX.8.250123375,0,40,503.8467712,36.5202446,190.2079315,485.0505676,NA,1539,498,300,22
PI570289.D1FY1ACXX.8.250123376,0,40,503.8467712,36.5202446,190.2079315,485.0505676,NA,1539,498,300,22
PI570292.D1FY1ACXX.8.250123377,0,67,321.8891602,34.7212944,69.44468689,446.1551514,NA,1987,NA,500,21
PI570294.D1FY1ACXX.8.250123378,0,100,297.1404114,25.42227936,51.33234406,351.8849182,NA,NA,NA,NA,11
PI570295.D1FY1ACXX.8.250123379,0,100,297.1404114,25.42227936,51.33234406,351.8849182,NA,NA,NA,NA,11
PI570296.D1FY1ACXX.8.250123380,0,50,447.8638611,32.46244431,169.0737457,519.6830444,NA,NA,NA,NA,19
PI570393.D1FY1ACXX.8.250123381,20,80,503.8467712,36.5202446,190.2079315,353.212738,NA,NA,NA,NA,22
PI570494.D1FY1ACXX.8.250123382,0,80,297.1404114,16.12194824,140.3009796,523.0840454,NA,3320,973,700,26
PI570498.D1FY1ACXX.8.250123383,0,80,545.8120117,58.87522888,117.7540283,481.40979,NA,2093,NA,800,21
PI570501.D1FY1ACXX.8.250123385,20,80,503.8467712,36.5202446,190.2079315,353.212738,NA,NA,NA,NA,24
PI570503.D1FY1ACXX.8.250123386,0,100,297.1404114,16.12194824,140.3009796,749.1844482,NA,2927,1018,600,23
PI570504.D1FY1ACXX.8.250123387,0,80,545.8120117,58.87522888,117.7540283,436.131897,NA,2093,NA,800,19
PI570505.D1FY1ACXX.8.250123388,0,80,545.8120117,58.87522888,117.7540283,436.131897,NA,2093,NA,800,19
PI570511.D1FY1ACXX.8.250123389,0,80,940.0096436,116.1442337,214.0965729,604.4296875,NA,NA,NA,NA,18
PI570512.D1FY1ACXX.8.250123390,0,100,297.1404114,16.12194824,140.3009796,582.3121338,NA,3019,1060,700,18
PI570518.D1FY1ACXX.8.250123391,0,80,297.1404114,16.12194824,140.3009796,524.972229,NA,2093,NA,800,21
PI570523.D1FY1ACXX.8.250123392,0,70,116.9999924,7.259714127,69.35140228,466.1685791,NA,3409,NA,500,22
PI570524.D1FY1ACXX.8.250123393,0,80,NA,NA,NA,338.0360413,NA,2213,914,500,16
PI570528.D1FY1ACXX.8.250123394,0,80,321.8891602,34.7212944,69.44468689,407.5800171,NA,2292,NA,800,NA
PI570539.D1FY1ACXX.8.250123395,90,10,545.8120117,67.43858337,124.3141403,384.2646484,300,4765,524,700,23
PI570546.D1FY1ACXX.8.250123396,0,100,297.1404114,16.12194824,140.3009796,582.3121338,NA,3019,1060,700,18
PI570549.D1FY1ACXX.8.250123397,0,80,545.8120117,58.87522888,117.7540283,378.093689,NA,2292,NA,800,NA
PI570550.D1FY1ACXX.8.250123398,0,100,297.1404114,16.12194824,140.3009796,484.9454651,NA,NA,NA,NA,15
PI570554.D1FY1ACXX.8.250123399,0,70,193.5914917,16.56299973,33.44380188,446.406311,NA,1556,575,500,8
PI570570.D1EYBACXX.8.250140298,0,30,297.1404114,16.12194824,140.3009796,538.2139282,NA,3906,485,700,25
PI570571.D1EYBACXX.8.250140358,0,30,297.1404114,16.12194824,140.3009796,538.2139282,NA,3906,485,700,25
PI570575.D1G0BACXX.7.250129945,0,80,297.1404114,16.12194824,140.3009796,524.972229,NA,2093,NA,800,21
PI570576.D1G0BACXX.7.250129957,0,30,297.1404114,16.12194824,140.3009796,538.2139282,NA,3906,485,700,25
PI570584.D1EYBACXX.8.250140350,0,30,116.9999924,7.259714127,69.35140228,426.0295715,NA,4785,NA,400,22
PI570588.D1EYBACXX.8.250140362,20,80,503.8467712,36.5202446,190.2079315,353.212738,NA,NA,NA,NA,24
PI570603.D1EYBACXX.8.250140374,0,80,503.8467712,27.33721352,237.9016266,460.296051,NA,2213,914,500,17
PI570604.D1EYBACXX.8.250140387,0,100,321.8891602,34.7212944,69.44468689,610.824707,NA,NA,NA,NA,16
PI570917.D1G0BACXX.7.250130005,0,100,321.8891602,39.77147675,73.31347656,537.2693481,NA,2927,1018,600,20
PI570918.D1G0BACXX.7.250130091,0,100,321.8891602,39.77147675,73.31347656,537.2693481,NA,2927,1018,600,20
PI571246.D1G0BACXX.7.250130023,0,100,297.1404114,16.12194824,140.3009796,749.1844482,NA,2927,1018,600,23
PI571253.D1G0BACXX.7.250130027,0,80,940.0096436,116.1442337,214.0965729,604.4296875,NA,NA,NA,NA,18
PI571256.D1G0BACXX.7.250130088,0,100,321.8891602,39.77147675,73.31347656,569.6401978,NA,2927,1018,600,25
PI571261.D1G0BACXX.7.250130145,0,70,116.9999924,7.259714127,69.35140228,466.1685791,NA,3409,NA,500,22
PI571262.D1G0BACXX.7.250130208,0,80,321.8891602,34.7212944,69.44468689,407.5800171,NA,2292,NA,800,NA
PI571273.D1G0BACXX.7.250130155,0,50,116.9999924,7.259714127,69.35140228,526.0375977,NA,3409,NA,500,19
PI571275.D1EYBACXX.8.250140208,0,30,NA,NA,NA,275.1888123,NA,1515,568,400,5
PI571299.D1EYBACXX.8.250140209,0,100,297.1404114,16.12194824,140.3009796,582.3121338,NA,3019,1060,700,17
PI571302.D1EYBACXX.8.250140210,0,100,503.8467712,27.33721352,237.9016266,600.6297607,NA,2927,1018,600,15
PI571370.D1EYBACXX.8.250140211,0,70,545.8120117,67.43858337,124.3141403,563.6398926,700,3635,740,600,21
PI571376.D1EYBACXX.8.250140212,0,80,297.1404114,16.12194824,140.3009796,528.1236572,NA,3320,973,700,25
PI576352.C00TDABXX.2.250020289,0,50,503.8467712,43.10734177,87.04179382,493.7332764,600,2601,574,500,17
PI576375.C00TDABXX.2.250020279,0,40,867.7362061,62.89599228,327.5803528,692.9755859,NA,2930,1006,600,26
PI576376.C00TDABXX.2.250020291,0,40,545.8120117,67.43858337,124.3141403,633.4096069,300,4302,577,700,28
PI576380.B064FABXX.2.250009887,90,10,545.8120117,67.43858337,124.3141403,441.2121277,300,4765,524,700,22
PI576381.C00TDABXX.2.250020315,0,40,545.8120117,67.43858337,124.3141403,633.4096069,300,4302,577,700,28
PI576399.C00TDABXX.1.250004120,0,70,297.1404114,16.12194824,140.3009796,562.953064,NA,3013,889,600,25
PI576425.C00TDABXX.2.250020317,20,80,1323.805298,163.5646515,301.5098877,727.0363159,400,3672,506,600,25
PI576426.C00TDABXX.2.250020303,0,40,867.7362061,74.24043274,149.9053345,700.2907715,300,4302,577,700,27
PI576428.C00TDABXX.2.250020257,90,10,545.8120117,67.43858337,124.3141403,441.2121277,300,4765,524,700,22
PI585379.D1EYBACXX.8.250140213,0,70,206.9999847,14.29995537,103.9856186,618.5074463,NA,NA,NA,NA,27
PI585394.D1EYBACXX.8.250140214,0,20,545.8120117,58.87522888,117.7540283,450.2109375,NA,1431,NA,200,21
PI585405.D1EYBACXX.8.250140215,0,70,545.8120117,58.87522888,117.7540283,369.5638123,1000,2037,523,500,24
PI585406.D1G0BACXX.7.250129916,0,70,545.8120117,58.87522888,117.7540283,369.5638123,1000,2037,523,500,24
PI585411.D1G0BACXX.7.250129942,0,40,503.8467712,26.46020508,221.9247131,481.5949707,NA,2763,681,600,22
PI585412.D1G0BACXX.7.250129954,0,40,503.8467712,26.46020508,221.9247131,481.5949707,NA,2763,681,600,22
PI585413.D1G0BACXX.7.250129969,0,50,321.8891602,34.7212944,69.44468689,416.5225525,NA,NA,NA,NA,24
PI585414.D1G0BACXX.7.250129966,0,50,321.8891602,34.7212944,69.44468689,416.5225525,NA,NA,NA,NA,24
PI585415.D1G0BACXX.7.250129883,90,10,189.75,13.10829258,95.32015991,405.5849304,NA,NA,NA,NA,21
PI585416.D1G0BACXX.7.250129886,90,10,206.9999847,14.29995537,103.9856186,372.8059387,NA,NA,NA,NA,22
PI585417.D1G0BACXX.7.250129898,90,10,206.9999847,14.29995537,103.9856186,372.8059387,NA,NA,NA,NA,22
PI585418.D1G0BACXX.7.250129907,90,10,206.9999847,14.29995537,103.9856186,372.8059387,NA,NA,NA,NA,22
PI585423.D1G0BACXX.7.250129910,0,100,297.1404114,21.5375824,112.173912,402.9492493,NA,NA,NA,NA,21
PI585448.D1G0BACXX.7.250129955,0,100,193.5914917,14.03206253,73.08300781,381.8388062,1000,1404,913,100,21
PI585449.D1G0BACXX.7.250129967,0,100,193.5914917,14.03206253,73.08300781,381.8388062,1000,1404,913,100,21
PI585452.D1G0BACXX.7.250129884,0,100,447.8638611,32.46244431,169.0737457,352.7188416,1000,1404,913,100,20
PI585453.D1G0BACXX.7.250129896,0,70,193.5914917,10.50369358,91.40821838,350.5655212,NA,2935,1060,600,20
PI585454.D1G0BACXX.7.250129922,0,100,193.5914917,10.50369358,91.40821838,350.5655212,1000,2062,523,500,21
PI585455.D1G0BACXX.7.250129934,0,100,193.5914917,10.50369358,91.40821838,350.5655212,1000,1404,913,100,22
PI585456.D1G0BACXX.7.250129920,0,100,193.5914917,10.50369358,91.40821838,350.5655212,1000,1404,913,100,22
PI585457.D1G0BACXX.7.250129932,0,100,193.5914917,10.50369358,91.40821838,350.5655212,NA,NA,NA,NA,21
PI585461.D1G0BACXX.7.250129944,0,70,447.8638611,24.29974937,211.4681396,358.2762756,NA,2935,1060,600,21
PI585467.D1G0BACXX.7.250129956,0,90,193.5914917,14.03206253,73.08300781,361.7290955,1000,2137,523,500,22
PI585468.D1G0BACXX.7.250129885,0,90,193.5914917,14.03206253,73.08300781,361.7290955,1000,2137,523,500,22
PI585469.D1G0BACXX.7.250129897,0,90,193.5914917,14.03206253,73.08300781,361.7290955,1000,2137,523,500,22
PI585470.D1G0BACXX.7.250129909,0,90,193.5914917,14.03206253,73.08300781,361.7290955,1000,2137,523,500,22
PI585471.D1G0BACXX.7.250129921,0,100,503.8467712,36.5202446,190.2079315,373.303772,1000,1404,913,100,22
PI585472.D1G0BACXX.7.250129933,0,100,503.8467712,36.5202446,190.2079315,373.303772,1000,1404,913,100,22
PI585572.D1G0BACXX.7.250129946,30,10,350.999939,24.24774933,176.32341,535.5056152,NA,5039,NA,400,22
PI585573.D1EYBACXX.8.250140220,30,10,350.999939,24.24774933,176.32341,535.5056152,NA,5039,NA,400,22
PI585574.D1G0BACXX.7.250129958,30,10,350.999939,24.24774933,176.32341,535.5056152,NA,5039,NA,400,22
PI585576.D1G0BACXX.7.250129970,20,20,116.9999924,7.259714127,69.35140228,597.5200195,NA,4548,NA,NA,20
PI585577.D1EYBACXX.8.250140221,50,10,NA,NA,NA,653.2579956,NA,NA,NA,NA,23
PI585578.D1EYBACXX.8.250140222,50,10,NA,NA,NA,653.2579956,NA,NA,NA,NA,22
PI585579.D1EYBACXX.8.250140223,50,10,NA,NA,NA,653.2579956,NA,NA,NA,NA,23
PI585580.D1EYBACXX.8.250140224,50,10,NA,NA,NA,653.2579956,NA,NA,NA,NA,23
PI585581.D1EYBACXX.8.250140225,0,100,NA,NA,NA,653.2579956,NA,NA,NA,NA,23
PI585582.D1G0BACXX.7.250129887,0,100,NA,NA,NA,653.2579956,NA,NA,NA,NA,23
PI585583.D1EYBACXX.8.250140226,0,100,NA,NA,NA,653.2579956,NA,NA,NA,NA,25
PI585590.D1EYBACXX.8.250140227,20,10,350.999939,24.24774933,176.32341,621.9967651,NA,4914,NA,400,28
PI585595.D1EYBACXX.8.250140228,0,30,350.999939,24.24774933,176.32341,677.8128052,NA,6958,NA,1100,28
PI585596.D1G0BACXX.7.250129899,50,10,350.999939,24.24774933,176.32341,621.9967651,NA,NA,NA,NA,25
PI585600.D1G0BACXX.7.250129911,50,10,350.999939,24.24774933,176.32341,621.9967651,NA,NA,NA,NA,26
PI585602.D1EYBACXX.8.250140229,50,10,350.999939,24.24774933,176.32341,621.9967651,NA,NA,NA,NA,26
PI585607.D1EYBACXX.8.250140230,20,10,350.999939,24.24774933,176.32341,621.9967651,NA,4914,NA,400,26
PI585608.D1EYBACXX.8.250140231,20,10,350.999939,24.24774933,176.32341,621.9967651,NA,4914,NA,400,26
PI585609.D1EYBACXX.8.250140232,20,10,116.9999924,7.259714127,69.35140228,694.7227173,NA,4914,NA,400,24
PI585971.D1G0BACXX.7.250129923,0,100,503.8467712,27.33721352,237.9016266,362.1300049,NA,NA,NA,NA,21
PI585981.D1G0BACXX.7.250129935,0,20,297.1404114,21.5375824,112.173912,285.4241638,1000,2317,523,400,21
PI585984.D1EYBACXX.8.250140233,0,90,503.8467712,36.5202446,190.2079315,281.3272095,1000,2137,523,500,22
PI585985.D1EYBACXX.8.250140234,0,90,503.8467712,36.5202446,190.2079315,281.3272095,1000,2137,523,500,22
PI585987.D1EYBACXX.8.250140235,0,90,447.8638611,32.46244431,169.0737457,304.8872681,1000,2137,523,500,22
PI585989.D1EYBACXX.8.250140236,0,90,297.1404114,21.5375824,112.173912,300.8500061,1000,2137,523,500,21
PI585991.D1EYBACXX.8.250140237,0,90,447.8638611,32.46244431,169.0737457,304.8872681,1000,2137,523,500,22
PI585992.D1EYBACXX.8.250140238,0,90,297.1404114,21.5375824,112.173912,370.8653259,1000,2137,523,500,22
PI586000.D1EYBACXX.8.250140239,0,90,447.8638611,32.46244431,169.0737457,414.9685669,1000,2137,523,500,20
PI586008.D1EYBACXX.8.250140240,0,90,447.8638611,32.46244431,169.0737457,390.3095398,1000,2137,523,500,21
PI586028.D1EYBACXX.8.250140241,10,20,63.24999619,3.924589157,37.4912529,541.4262695,NA,4875,NA,400,22
PI586032.D1EYBACXX.8.250140242,10,20,206.9999847,14.29995537,103.9856186,495.3941956,NA,4875,NA,400,21
PI586033.D1EYBACXX.8.250140243,0,10,206.9999847,14.29995537,103.9856186,364.1054077,NA,3318,NA,300,21
PI586034.D1EYBACXX.8.250140244,0,10,63.24999619,3.924589157,37.4912529,619.7321167,NA,4853,NA,400,24
PI586035.D1EYBACXX.8.250140245,10,10,63.24999619,3.924589157,37.4912529,495.1182251,NA,5077,NA,400,22
PI586036.D1EYBACXX.8.250140246,10,20,104,6.4530797,61.64570236,592.9147949,NA,4875,NA,400,22
PI586037.D1EYBACXX.8.250140247,0,10,63.24999619,3.924589157,37.4912529,593.991272,NA,4853,NA,400,23
PI586038.D1EYBACXX.8.250140248,0,10,63.24999619,3.924589157,37.4912529,593.991272,NA,4853,NA,400,23
PI586039.D1EYBACXX.8.250140249,0,10,63.24999619,3.924589157,37.4912529,593.991272,NA,4853,NA,400,23
PI586040.D1EYBACXX.8.250140250,10,20,63.24999619,3.924589157,37.4912529,541.4262695,NA,4875,NA,400,22
PI586041.D1EYBACXX.8.250140251,0,10,63.24999619,3.924589157,37.4912529,541.4262695,NA,3318,NA,300,20
PI586042.D1EYBACXX.8.250140252,0,10,63.24999619,3.924589157,37.4912529,541.4262695,NA,3318,NA,300,20
PI586052.D1EYBACXX.8.250140253,10,10,503.8467712,36.5202446,190.2079315,369.0733337,NA,4687,NA,400,23
PI586054.D1EYBACXX.8.250140254,0,90,503.8467712,36.5202446,190.2079315,349.9952393,NA,NA,NA,NA,25
PI586107.D1EYBACXX.8.250140255,0,0,447.8638611,32.46244431,169.0737457,380.6208496,NA,901,508,200,17
PI586108.D1G0BACXX.7.250129947,0,0,447.8638611,32.46244431,169.0737457,380.6208496,NA,901,508,200,17
PI586109.D1EYBACXX.8.250140256,0,0,447.8638611,32.46244431,169.0737457,380.6208496,NA,901,508,200,17
PI586110.D1FY1ACXX.8.250123432,0,0,447.8638611,32.46244431,169.0737457,380.6208496,NA,2739,NA,400,15
PI586111.D1FY1ACXX.8.250123433,0,0,447.8638611,32.46244431,169.0737457,380.6208496,NA,901,508,200,18
PI586112.D1FY1ACXX.8.250123434,0,0,485.1662903,52.33354568,104.6702576,364.0667419,NA,901,508,200,14
PI586113.D1FY1ACXX.8.250123435,0,0,485.1662903,52.33354568,104.6702576,364.0667419,NA,901,508,200,14
PI586114.D1FY1ACXX.8.250123436,0,0,485.1662903,52.33354568,104.6702576,364.0667419,NA,2739,NA,400,16
PI586115.D1FY1ACXX.8.250123437,0,0,485.1662903,52.33354568,104.6702576,364.0667419,NA,2739,NA,400,16
PI586117.D1FY1ACXX.8.250123438,0,0,447.8638611,38.3176384,77.37049103,438.2096558,NA,901,508,200,16
PI586118.D1FY1ACXX.8.250123439,0,100,485.1662903,59.9454155,110.5014648,419.6579285,0,4954,658,800,17
PI586119.D1FY1ACXX.8.250123440,0,20,485.1662903,59.9454155,110.5014648,419.6579285,NA,2028,512,400,18
PI586120.D1FY1ACXX.8.250123441,0,20,485.1662903,59.9454155,110.5014648,419.6579285,NA,2028,512,400,18
PI586123.D1FY1ACXX.8.250123442,0,0,447.8638611,38.3176384,77.37049103,438.2096558,NA,901,508,200,16
PI586124.D1FY1ACXX.8.250123443,0,0,447.8638611,38.3176384,77.37049103,438.2096558,NA,901,508,200,16
PI586128.D1FY1ACXX.8.250123444,0,100,485.1662903,52.33354568,104.6702576,403.6586914,NA,NA,NA,NA,21
PI586137.D1FY1ACXX.8.250123445,0,50,447.8638611,32.46244431,169.0737457,380.6208496,NA,2943,NA,400,13
PI586141.D1FY1ACXX.8.250123446,0,40,485.1662903,52.33354568,104.6702576,441.2203064,NA,1568,NA,300,14
PI586142.D1FY1ACXX.8.250123447,0,40,485.1662903,52.33354568,104.6702576,441.2203064,NA,1568,NA,300,14
PI586147.D1FY1ACXX.8.250123448,0,10,485.1662903,52.33354568,104.6702576,441.2203064,NA,1568,NA,300,19
PI586148.D1FY1ACXX.8.250123449,0,40,485.1662903,52.33354568,104.6702576,441.2203064,NA,1568,NA,300,14
PI586150.D1FY1ACXX.8.250123450,0,0,503.8467712,36.5202446,190.2079315,390.5202942,NA,2191,NA,400,12
PI586151.D1FY1ACXX.8.250123451,0,0,503.8467712,36.5202446,190.2079315,375.6765747,NA,2191,NA,400,14
PI586153.D1FY1ACXX.8.250123452,0,0,503.8467712,36.5202446,190.2079315,375.6765747,NA,1912,NA,500,20
PI586154.D1FY1ACXX.8.250123453,0,40,503.8467712,36.5202446,190.2079315,375.6765747,NA,1912,NA,500,17
PI586155.D1FY1ACXX.8.250123454,0,10,485.1662903,52.33354568,104.6702576,441.2203064,NA,1568,NA,300,19
PI586156.D1FY1ACXX.8.250123455,0,40,503.8467712,36.5202446,190.2079315,405.2351074,NA,1568,NA,300,20
PI586157.D1FY1ACXX.8.250123456,0,10,503.8467712,36.5202446,190.2079315,405.2351074,NA,1568,NA,300,20
PI586158.D1FY1ACXX.8.250123457,0,10,503.8467712,36.5202446,190.2079315,405.2351074,NA,1568,NA,300,20
PI586159.D1FY1ACXX.8.250123458,0,20,503.8467712,36.5202446,190.2079315,405.2351074,700,2552,519,500,22
PI586160.D1FY1ACXX.8.250123459,0,20,503.8467712,36.5202446,190.2079315,405.2351074,700,2552,519,500,22
PI586161.D1FY1ACXX.8.250123460,0,20,503.8467712,36.5202446,190.2079315,405.2351074,700,2552,519,500,22
PI586162.D1FY1ACXX.8.250123461,0,20,503.8467712,36.5202446,190.2079315,405.2351074,700,2552,519,500,22
PI586163.D1FY1ACXX.8.250123462,0,100,485.1662903,52.33354568,104.6702576,365.4578247,NA,3019,1060,700,21
PI586164.D1FY1ACXX.8.250123463,0,100,485.1662903,52.33354568,104.6702576,365.4578247,NA,3019,1060,700,21
PI586165.D1FY1ACXX.8.250123464,0,100,447.8638611,32.46244431,169.0737457,421.5040283,1000,1587,815,200,20
PI586166.D1FY1ACXX.8.250123465,0,60,447.8638611,32.46244431,169.0737457,414.0031738,1000,2107,523,500,20
PI586167.D1EYBACXX.8.250140352,0,100,447.8638611,32.46244431,169.0737457,394.0986633,1000,1587,815,200,20
PI586168.D1FY1ACXX.8.250123467,0,100,447.8638611,32.46244431,169.0737457,394.0986633,1000,1587,815,200,20
PI586169.D1FY1ACXX.8.250123468,0,100,447.8638611,32.46244431,169.0737457,394.0986633,1000,1587,815,200,20
PI586172.D1FY1ACXX.8.250123469,0,60,485.1662903,52.33354568,104.6702576,343.1957092,1000,2107,523,500,20
PI586173.D1FY1ACXX.8.250123470,0,60,485.1662903,52.33354568,104.6702576,343.1957092,1000,2107,523,500,20
PI586174.D1FY1ACXX.8.250123471,0,60,447.8638611,32.46244431,169.0737457,410.3722229,NA,1838,NA,600,20
PI586175.D1FY1ACXX.8.250123472,0,60,447.8638611,32.46244431,169.0737457,410.3722229,NA,1838,NA,600,20
PI586176.D1FY1ACXX.8.250123473,0,60,447.8638611,32.46244431,169.0737457,410.3722229,NA,1838,NA,600,20
PI586178.D1FY1ACXX.8.250123474,0,60,485.1662903,52.33354568,104.6702576,343.1957092,1000,2107,523,500,20
PI586179.D1FY1ACXX.8.250123475,0,60,485.1662903,52.33354568,104.6702576,343.1957092,1000,2107,523,500,20
PI586181.D1FY1ACXX.8.250123476,0,70,297.1404114,21.5375824,112.173912,431.4262695,NA,1912,NA,500,20
PI586182.D1FY1ACXX.8.250123477,0,70,297.1404114,21.5375824,112.173912,431.4262695,NA,1912,NA,500,20
PI586183.D1FY1ACXX.8.250123478,0,70,297.1404114,21.5375824,112.173912,431.4262695,1000,2047,523,500,20
PI586184.D1FY1ACXX.8.250123479,0,70,297.1404114,21.5375824,112.173912,431.4262695,1000,2047,523,500,20
PI586185.D1FY1ACXX.8.250123480,0,70,297.1404114,21.5375824,112.173912,431.4262695,1000,2047,523,500,20
PI586201.D1FY1ACXX.8.250123481,0,50,447.8638611,32.46244431,169.0737457,394.0986633,NA,2754,898,600,21
PI586205.D1FY1ACXX.8.250123482,0,100,485.1662903,52.33354568,104.6702576,365.4578247,0,4954,658,800,24
PI586239.D1FY1ACXX.8.250123483,0,10,503.8467712,36.5202446,190.2079315,405.2351074,NA,1568,NA,300,19
PI586259.D1FY1ACXX.8.250123484,0,40,485.1662903,52.33354568,104.6702576,397.8867493,NA,1740,NA,300,20
PI586272.D1FY1ACXX.8.250123485,0,20,193.5914917,14.03206253,73.08300781,432.4923401,1000,2137,523,500,22
PI586356.D1FY1ACXX.8.250123486,0,40,485.1662903,59.9454155,110.5014648,388.2095947,41,4041,548,700,19
PI586357.D1FY1ACXX.8.250123487,0,40,485.1662903,59.9454155,110.5014648,388.2095947,41,4041,548,700,19
PI586359.D1FY1ACXX.8.250123488,0,100,447.8638611,32.46244431,169.0737457,394.0986633,1000,1587,815,200,20
PI586360.D1FY1ACXX.8.250123489,0,100,447.8638611,32.46244431,169.0737457,394.0986633,1000,1587,815,200,20
PI586361.D1FY1ACXX.8.250123490,0,100,447.8638611,32.46244431,169.0737457,394.0986633,1000,1587,815,200,20
PI586362.D1FY1ACXX.8.250123491,0,100,447.8638611,32.46244431,169.0737457,394.0986633,1000,1587,815,200,20
PI586363.D1FY1ACXX.8.250123492,0,70,447.8638611,32.46244431,169.0737457,445.2530823,1000,2037,523,500,19
PI586364.D1FY1ACXX.8.250123493,0,70,447.8638611,32.46244431,169.0737457,445.2530823,1000,2037,523,500,19
PI586365.D1FY1ACXX.8.250123494,0,100,447.8638611,32.46244431,169.0737457,421.3478699,1000,1587,815,200,21
PI586366.D1FY1ACXX.8.250123495,0,70,485.1662903,52.33354568,104.6702576,403.6586914,1000,2037,523,500,20
PI586367.D1FY1ACXX.8.250123496,0,70,485.1662903,52.33354568,104.6702576,403.6586914,1000,2037,523,500,20
PI586368.D1FY1ACXX.8.250123497,0,100,447.8638611,32.46244431,169.0737457,421.3478699,1000,1623,796,200,20
PI586369.D1FY1ACXX.8.250123498,0,100,447.8638611,32.46244431,169.0737457,421.3478699,1000,1623,796,200,20
PI586370.D1FY1ACXX.8.250123499,0,100,447.8638611,32.46244431,169.0737457,445.2530823,1000,1587,815,200,21
PI586371.D1FY1ACXX.8.250123500,0,100,447.8638611,32.46244431,169.0737457,396.6162415,1000,1623,796,200,20
PI586374.D1FY1ACXX.8.250123501,0,100,447.8638611,32.46244431,169.0737457,396.6162415,1000,1623,796,200,20
PI586377.D1FY1ACXX.8.250123503,0,30,297.1404114,21.5375824,112.173912,336.9966736,NA,2823,NA,400,21
PI586378.D1FY1ACXX.8.250123504,0,30,297.1404114,21.5375824,112.173912,336.9966736,NA,2823,NA,400,21
PI586387.D1FY1ACXX.8.250123505,0,30,NA,NA,NA,530.4851074,NA,2823,NA,400,23
PI586388.D1FY1ACXX.8.250123506,0,30,NA,NA,NA,530.4851074,NA,2823,NA,400,23
PI586394.D1FY1ACXX.8.250123507,0,30,297.1404114,21.5375824,112.173912,599.4074097,NA,2823,NA,400,18
PI586403.D1FY1ACXX.8.250123508,0,0,321.8891602,34.7212944,69.44468689,444.9191284,NA,2078,NA,500,25
PI586404.D1FY1ACXX.8.250123509,0,0,545.8120117,58.87522888,117.7540283,392.774292,NA,2078,NA,500,22
PI586405.D1FY1ACXX.8.250123510,0,0,545.8120117,58.87522888,117.7540283,392.774292,NA,2078,NA,500,22
PI586464.D1FY1ACXX.8.250123511,0,80,503.8467712,36.5202446,190.2079315,492.8396606,1000,2137,523,500,23
PI586465.D1FY1ACXX.8.250123512,0,80,503.8467712,36.5202446,190.2079315,492.8396606,1000,2137,523,500,23
PI586466.D1FY1ACXX.8.250123513,0,40,297.1404114,21.5375824,112.173912,478.0887451,1000,2137,523,500,25
PI586467.D1FY1ACXX.8.250123514,0,40,297.1404114,21.5375824,112.173912,478.0887451,1000,2137,523,500,25
PI586470.D1FY1ACXX.8.250123515,0,40,503.8467712,36.5202446,190.2079315,512.578125,1000,2137,523,500,25
PI586471.D1FY1ACXX.8.250123516,0,40,503.8467712,36.5202446,190.2079315,512.578125,1000,2137,523,500,25
PI586472.D1FY1ACXX.8.250123517,0,80,193.5914917,14.03206253,73.08300781,570.4790649,NA,2359,939,600,23
PI586473.D1FY1ACXX.8.250123518,0,80,193.5914917,14.03206253,73.08300781,570.4790649,NA,2359,939,600,23
PI586476.D1FY1ACXX.8.250123519,0,100,297.1404114,21.5375824,112.173912,406.690979,1000,2137,523,500,26
PI586477.D1FY1ACXX.8.250123520,0,100,297.1404114,21.5375824,112.173912,406.690979,1000,2137,523,500,26
PI586479.D1FY1ACXX.8.250123521,0,80,321.8891602,34.7212944,69.44468689,412.7062988,700,2231,632,400,27
PI586480.D1FY1ACXX.8.250123522,0,80,321.8891602,34.7212944,69.44468689,412.7062988,700,2231,632,400,27
PI586481.D1FY1ACXX.8.250123523,0,50,321.8891602,34.7212944,69.44468689,412.7062988,NA,1364,513,300,23
PI586482.D1FY1ACXX.8.250123524,0,50,321.8891602,34.7212944,69.44468689,412.7062988,NA,1364,513,300,23
PI586483.D1FY1ACXX.8.250123525,0,50,321.8891602,34.7212944,69.44468689,412.7062988,NA,1364,513,300,23
PI586493.D1FY1ACXX.8.250123526,0,50,272.3787231,14.77845192,128.6092072,456.1003723,700,2231,632,400,21
