Taxa,sol_VH,sol_Mo,tot,lab,occ,stp,PHO,PNZ,POL,TP,extP
SEEDGWAS1342:MRG:4:250105246,0,20,NA,NA,NA,627.2183228,NA,NA,NA,NA,NA
SEEDGWAS1344:MRG:4:250105247,0,90,NA,NA,NA,732.015686,NA,NA,NA,NA,NA
SEEDGWAS1346:MRG:4:250105248,0,90,867.7362061,62.89599228,327.5803528,439.2327271,NA,NA,NA,NA,NA
SEEDGWAS1347:MRG:4:250105249,0,90,NA,NA,NA,732.015686,NA,NA,NA,NA,NA
SEEDGWAS1348:MRG:4:250105250,0,90,321.8891602,34.7212944,69.44468689,459.360199,NA,NA,NA,NA,NA
SEEDGWAS1349:MRG:4:250105251,0,90,321.8891602,34.7212944,69.44468689,459.360199,NA,NA,NA,NA,NA
SEEDGWAS135:MRG:4:250056103,0,50,69,4.281369686,40.89954758,485.8505859,200,4520,523,700,NA
SEEDGWAS1350:MRG:4:250105252,0,100,321.8891602,39.77147675,73.31347656,493.401062,61,3295,670,700,NA
SEEDGWAS1351:MRG:4:250105253,20,50,321.8891602,34.7212944,69.44468689,534.9176025,NA,NA,NA,NA,NA
SEEDGWAS1352:MRG:4:250105254,20,50,321.8891602,34.7212944,69.44468689,534.9176025,NA,NA,NA,NA,NA
SEEDGWAS1353:MRG:4:250105255,20,50,272.3787231,19.74278259,102.826088,571.3217163,NA,NA,NA,NA,NA
SEEDGWAS1355:MRG:4:250105256,20,0,363.8893433,26.37573242,137.3723907,402.5238953,NA,4102,NA,NA,NA
SEEDGWAS1356:MRG:4:250105257,0,80,363.8893433,19.11014748,160.2789459,562.9571533,NA,4102,NA,NA,NA
SEEDGWAS1357:MRG:4:250105258,20,50,1323.805298,142.7952271,285.5990906,447.2927551,NA,NA,NA,NA,NA
SEEDGWAS1358:MRG:4:250105259,20,50,1323.805298,142.7952271,285.5990906,447.2927551,NA,NA,NA,NA,NA
SEEDGWAS1359:MRG:4:250105260,20,50,1323.805298,142.7952271,285.5990906,447.2927551,NA,NA,NA,NA,NA
SEEDGWAS136:MRG:4:250056104,0,50,NA,NA,NA,NA,200,4411,590,700,NA
SEEDGWAS1360:MRG:4:250105261,20,30,272.3787231,19.74278259,102.826088,571.3217163,NA,NA,NA,NA,NA
SEEDGWAS1361:MRG:4:250105262,60,40,604.5,41.7600174,303.6681519,362.9261475,NA,3040,NA,500,NA
SEEDGWAS1362:MRG:4:250105263,60,40,604.5,41.7600174,303.6681519,362.9261475,NA,NA,NA,NA,NA
SEEDGWAS1363:MRG:4:250105264,20,50,321.8891602,39.77147675,73.31347656,316.8510132,NA,NA,NA,NA,NA
SEEDGWAS1364:MRG:4:250105265,20,30,321.8891602,39.77147675,73.31347656,316.8510132,NA,3028,NA,NA,NA
SEEDGWAS1365:MRG:4:250105266,0,30,206.9999847,14.29995537,103.9856186,544.6063232,NA,7523,NA,1200,NA
SEEDGWAS1366:MRG:4:250105267,70,30,321.8891602,39.77147675,73.31347656,316.8510132,NA,NA,NA,NA,NA
SEEDGWAS1367:MRG:4:250105268,60,40,940.0096436,116.1442337,214.0965729,460.3825684,NA,3040,NA,500,NA
SEEDGWAS1368:MRG:4:250105269,60,10,206.9999847,14.29995537,103.9856186,394.2262268,NA,4287,NA,800,NA
SEEDGWAS1369:MRG:4:250105270,0,30,206.9999847,14.29995537,103.9856186,436.1859741,NA,4287,NA,800,NA
SEEDGWAS137:MRG:4:250056105,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1370:MRG:4:250105271,60,40,940.0096436,116.1442337,214.0965729,426.7305908,NA,NA,NA,NA,NA
SEEDGWAS1371:MRG:4:250105272,0,80,321.8891602,39.77147675,73.31347656,NA,600,3660,705,600,NA
SEEDGWAS1372:MRG:4:250105273,0,80,321.8891602,39.77147675,73.31347656,NA,600,3660,705,600,NA
SEEDGWAS1373:MRG:4:250105275,0,50,297.1404114,16.12194824,140.3009796,603.4373779,200,4520,523,700,NA
SEEDGWAS1374:MRG:4:250105276,0,60,576.7180786,71.25722504,131.353302,413.1086426,700,3591,523,500,NA
SEEDGWAS1375:MRG:4:250105277,0,80,576.7180786,71.25722504,131.353302,413.1086426,NA,3211,870,600,NA
SEEDGWAS1376:MRG:4:250105278,0,80,576.7180786,71.25722504,131.353302,413.1086426,NA,3211,870,600,NA
SEEDGWAS1381:MRG:4:250105283,0,100,NA,NA,NA,481.1360474,NA,NA,NA,NA,NA
SEEDGWAS1383:MRG:4:250105284,0,100,272.3787231,19.74278259,102.826088,430.0213013,NA,NA,NA,NA,NA
SEEDGWAS1386:MRG:4:250105287,20,50,447.8638611,23.52018356,197.2664185,520.5009766,0,2726,296,600,NA
SEEDGWAS1387:MRG:4:250105288,20,50,272.3787231,19.74278259,102.826088,469.2328796,600,3651,510,700,NA
SEEDGWAS1388:MRG:4:250105289,0,40,272.3787231,19.74278259,102.826088,513.206543,NA,2933,839,600,NA
SEEDGWAS1389:MRG:4:250105290,20,70,272.3787231,19.74278259,102.826088,513.206543,NA,NA,NA,NA,NA
SEEDGWAS139:MRG:4:250056107,0,67,272.3787231,14.77845192,128.6092072,647.4835815,NA,3820,NA,NA,NA
SEEDGWAS1390:MRG:4:250105291,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1391:MRG:4:250105292,0,80,272.3787231,19.74278259,102.826088,513.206543,NA,2933,839,600,NA
SEEDGWAS1392:MRG:4:250105293,0,40,272.3787231,19.74278259,102.826088,513.206543,NA,2933,839,600,NA
SEEDGWAS1393:MRG:4:250105294,0,80,NA,NA,NA,452.6916809,NA,NA,NA,NA,NA
SEEDGWAS1394:MRG:4:250105295,0,0,NA,NA,NA,452.6916809,NA,NA,NA,NA,NA
SEEDGWAS1395:MRG:4:250105296,70,30,206.9999847,14.29995537,103.9856186,352.6515198,1000,5928,NA,700,NA
SEEDGWAS14:MRG:4:250054456,0,70,297.1404114,16.12194824,140.3009796,642.6985474,NA,2822,906,600,NA
SEEDGWAS1400:MRG:4:250105298,70,30,206.9999847,14.29995537,103.9856186,352.6515198,1000,5928,NA,700,NA
SEEDGWAS1401:MRG:4:250105299,70,0,206.9999847,14.29995537,103.9856186,352.6515198,1000,5532,NA,600,NA
SEEDGWAS1402:MRG:4:250105300,70,0,206.9999847,14.29995537,103.9856186,352.6515198,1000,5532,NA,600,NA
SEEDGWAS1403:MRG:4:250105301,70,0,206.9999847,14.29995537,103.9856186,352.6515198,1000,5532,NA,600,NA
SEEDGWAS1404:MRG:4:250105302,70,0,206.9999847,14.29995537,103.9856186,352.6515198,1000,5532,NA,600,NA
SEEDGWAS1407:MRG:4:250105305,100,0,44.95454407,2.789377451,26.64667702,462.089386,1000,1888,NA,300,NA
SEEDGWAS1408:MRG:4:250105306,60,20,350.999939,24.24774933,176.32341,525.1235962,800,3073,NA,500,NA
SEEDGWAS1409:MRG:4:250105307,60,20,209.7156677,25.91171837,47.76483917,540.3143921,800,3073,NA,500,NA
SEEDGWAS141:MRG:4:250056108,0,50,867.7362061,47.08076096,409.7195129,812.5671997,44,3922,560,700,NA
SEEDGWAS1410:MRG:4:250105308,60,20,206.9999847,14.29995537,103.9856186,498.6353149,800,3073,NA,500,NA
SEEDGWAS1411:MRG:4:250105309,0,100,44.95454407,2.789377451,26.64667702,382.3269653,1000,1404,913,100,NA
SEEDGWAS1412:MRG:4:250105310,100,0,44.95454407,2.789377451,26.64667702,484.9064941,1000,1888,NA,300,NA
SEEDGWAS1413:MRG:4:250105311,0,100,193.5914917,14.03206253,73.08300781,534.2220459,1000,1404,913,100,NA
SEEDGWAS1414:MRG:4:250105312,0,0,209.7156677,22.62144661,45.24427032,424.8265076,NA,901,508,200,NA
SEEDGWAS1415:MRG:4:250105313,0,100,867.7362061,62.89599228,327.5803528,563.8486328,1000,1404,913,100,NA
SEEDGWAS1416:MRG:4:250105314,100,0,116.9999924,7.259714127,69.35140228,513.5429077,1000,1888,NA,300,NA
SEEDGWAS1417:MRG:4:250105315,0,100,297.1404114,21.5375824,112.173912,456.5183716,1000,1404,913,100,NA
SEEDGWAS1418:MRG:4:250105316,0,100,193.5914917,14.03206253,73.08300781,306.0213928,1000,1404,913,100,NA
SEEDGWAS142:MRG:4:250056109,0,70,272.3787231,14.77845192,128.6092072,514.7032471,NA,2822,906,600,NA
SEEDGWAS1421:MRG:4:250105317,100,0,44.95454407,2.789377451,26.64667702,462.089386,1000,1888,NA,300,NA
SEEDGWAS1422:MRG:4:250105318,0,0,193.5914917,14.03206253,73.08300781,376.3812256,NA,4609,NA,400,NA
SEEDGWAS1424:MRG:4:250105320,0,0,44.95454407,2.789377451,26.64667702,484.9064941,NA,4609,NA,400,NA
SEEDGWAS1427:MRG:4:250105322,25,5,545.8120117,58.87522888,117.7540283,286.5730591,NA,3715,NA,400,NA
SEEDGWAS1428:MRG:4:250105323,30,10,503.8467712,36.5202446,190.2079315,412.5870667,NA,3908,NA,400,NA
SEEDGWAS1429:MRG:4:250105324,10,20,NA,NA,NA,709.7969971,NA,6326,NA,1000,NA
SEEDGWAS143:MRG:4:250056110,0,100,272.3787231,14.77845192,128.6092072,902.4562988,NA,4256,634,600,NA
SEEDGWAS1430:MRG:4:250105325,0,10,297.1404114,21.5375824,112.173912,582.3587646,NA,NA,NA,NA,NA
SEEDGWAS1431:MRG:4:250105326,0,70,297.1404114,21.5375824,112.173912,698.1602173,NA,NA,NA,NA,NA
SEEDGWAS1432:MRG:4:250105327,0,60,394.1975708,48.70565033,89.78244019,447.4083252,300,4018,509,700,NA
SEEDGWAS1434:MRG:4:250105328,0,100,394.1975708,48.70565033,89.78244019,447.4083252,200,4411,590,700,NA
SEEDGWAS1435:MRG:4:250105329,20,30,272.3787231,19.74278259,102.826088,517.9883423,800,3333,531,500,NA
SEEDGWAS1436:MRG:4:250105330,0,50,940.0096436,116.1442337,214.0965729,428.1207581,100,3191,475,600,NA
SEEDGWAS1437:MRG:4:250105332,0,60,363.8893433,26.37573242,137.3723907,441.0729065,NA,NA,NA,NA,NA
SEEDGWAS1438:MRG:4:250105333,0,70,297.1404114,21.5375824,112.173912,698.1602173,NA,NA,NA,NA,NA
SEEDGWAS1439:MRG:4:250105334,0,70,297.1404114,21.5375824,112.173912,698.1602173,NA,NA,NA,NA,NA
SEEDGWAS144:MRG:4:250056111,20,40,206.9999847,14.29995537,103.9856186,510.178894,NA,4368,NA,500,NA
SEEDGWAS1440:MRG:4:250105335,0,70,297.1404114,21.5375824,112.173912,698.1602173,NA,NA,NA,NA,NA
SEEDGWAS1441:MRG:4:250070383,0,20,297.1404114,21.5375824,112.173912,698.1602173,NA,3269,NA,600,NA
SEEDGWAS1442:MRG:4:250070384,0,50,321.8891602,39.77147675,73.31347656,471.4240723,NA,NA,NA,NA,NA
SEEDGWAS1443:MRG:4:250070385,0,60,576.7180786,71.25722504,131.353302,413.1086426,700,3591,523,500,NA
SEEDGWAS1457:MRG:4:250070397,0,0,116.9999924,7.259714127,69.35140228,513.5429077,NA,4817,NA,400,NA
SEEDGWAS1458:MRG:4:250070398,60,20,206.9999847,14.29995537,103.9856186,498.6353149,800,3073,NA,500,NA
SEEDGWAS1460:MRG:4:250070400,0,30,201.5,12.502841,119.4385452,572.7841797,NA,5304,NA,400,NA
SEEDGWAS1463:MRG:4:250070403,20,20,545.8120117,67.43858337,124.3141403,620.5604858,700,4049,535,500,NA
SEEDGWAS1464:MRG:4:250070404,0,80,NA,NA,NA,599.1276245,700,4049,535,500,NA
SEEDGWAS1465:MRG:4:250070405,0,80,NA,NA,NA,599.1276245,700,4049,535,500,NA
SEEDGWAS1466:MRG:4:250070406,0,80,503.8467712,36.5202446,190.2079315,428.1758423,700,4049,535,500,NA
SEEDGWAS1467:MRG:4:250070407,0,100,1323.805298,163.5646515,301.5098877,1110.489868,NA,3250,588,600,NA
SEEDGWAS1468:MRG:4:250070408,0,30,NA,NA,NA,792.7511597,NA,2653,NA,600,NA
SEEDGWAS1469:MRG:4:250070409,0,30,NA,NA,NA,792.7511597,NA,2653,NA,600,NA
SEEDGWAS1470:MRG:4:250070410,0,0,44.95454407,2.789377451,26.64667702,446.5845947,1000,1404,913,100,NA
SEEDGWAS1472:MRG:4:250070412,0,100,193.5914917,14.03206253,73.08300781,534.2220459,1000,1404,913,100,NA
SEEDGWAS1473:MRG:4:250070413,0,0,44.95454407,2.789377451,26.64667702,371.1816101,NA,4609,NA,400,NA
SEEDGWAS1474:MRG:4:250070414,0,80,NA,NA,NA,NA,NA,3932,NA,700,NA
SEEDGWAS1476:MRG:4:250070415,0,80,NA,NA,NA,NA,NA,3932,NA,700,NA
SEEDGWAS1477:MRG:4:250070416,0,0,NA,NA,NA,NA,NA,3932,NA,700,NA
SEEDGWAS1478:MRG:4:250070417,0,80,363.8893433,26.37573242,137.3723907,554.77771,NA,3932,NA,700,NA
SEEDGWAS1479:MRG:4:250070418,0,80,363.8893433,26.37573242,137.3723907,554.77771,NA,3932,NA,700,NA
SEEDGWAS148:MRG:4:250056114,0,80,503.8467712,36.5202446,190.2079315,422.9535828,NA,2977,697,500,NA
SEEDGWAS1481:MRG:4:250070419,0,40,940.0096436,101.3962326,202.7986298,581.9896851,NA,2540,NA,600,NA
SEEDGWAS1482:MRG:4:250070420,0,60,NA,NA,NA,701.6925049,NA,2827,NA,500,NA
SEEDGWAS1483:MRG:4:250070421,0,60,NA,NA,NA,701.6925049,NA,2827,NA,500,NA
SEEDGWAS1484:MRG:4:250070422,0,60,NA,NA,NA,701.6925049,NA,2827,NA,500,NA
SEEDGWAS1485:MRG:4:250070423,0,80,297.1404114,21.5375824,112.173912,498.8460083,800,2220,504,500,NA
SEEDGWAS1486:MRG:4:250070424,0,30,297.1404114,21.5375824,112.173912,498.8460083,NA,2359,NA,400,NA
SEEDGWAS1487:MRG:4:250070425,0,90,297.1404114,15.60473537,130.8786774,477.2457886,2800,1825,822,500,NA
SEEDGWAS1488:MRG:4:250070426,0,100,297.1404114,15.60473537,130.8786774,517.1997681,1600,3439,609,500,NA
SEEDGWAS149:MRG:4:250056115,40,20,545.8120117,58.87522888,117.7540283,488.3461914,800,3360,NA,500,NA
SEEDGWAS1490:MRG:4:250070427,0,95,297.1404114,25.42227936,51.33234406,736.2993164,2800,1956,866,500,NA
SEEDGWAS1492:MRG:4:250070428,0,95,297.1404114,25.42227936,51.33234406,527.9468994,2800,1956,866,500,NA
SEEDGWAS1493:MRG:4:250070429,0,95,297.1404114,25.42227936,51.33234406,667.0859375,2800,1956,866,500,NA
SEEDGWAS1494:MRG:4:250070430,0,100,604.5,41.7600174,303.6681519,419.7905273,1600,3439,609,500,NA
SEEDGWAS1495:MRG:4:250070431,0,100,297.1404114,15.60473537,130.8786774,498.1495667,2900,1998,718,600,NA
SEEDGWAS1496:MRG:4:250070432,0,100,867.7362061,62.89599228,327.5803528,607.8623047,3000,1783,846,500,NA
SEEDGWAS1497:MRG:4:250070433,100,0,209.7156677,22.62144661,45.24427032,424.8265076,1000,1888,NA,300,NA
SEEDGWAS1498:MRG:4:250070434,0,0,69,4.281369686,40.89954758,558.2796631,NA,5304,NA,400,NA
SEEDGWAS15:MRG:4:250054457,0,70,272.3787231,19.74278259,102.826088,686.0065918,NA,2822,906,600,NA
SEEDGWAS150:MRG:4:250056116,0,100,503.8467712,36.5202446,190.2079315,420.7704163,NA,NA,NA,NA,NA
SEEDGWAS1500:MRG:4:250070435,0,0,44.95454407,2.789377451,26.64667702,484.9064941,NA,4609,NA,400,NA
SEEDGWAS1501:MRG:4:250070436,10,0,193.5914917,14.03206253,73.08300781,347.5927429,NA,2790,485,300,NA
SEEDGWAS1503:MRG:4:250070437,0,100,44.95454407,2.789377451,26.64667702,358.827179,1000,1404,913,100,NA
SEEDGWAS1506:MRG:4:250070438,0,100,394.1975708,48.70565033,89.78244019,447.4083252,200,4411,590,700,NA
SEEDGWAS1507:MRG:4:250070439,0,100,394.1975708,48.70565033,89.78244019,447.4083252,200,4411,590,700,NA
SEEDGWAS1508:MRG:4:250070440,0,0,69,4.281369686,40.89954758,454.0857849,NA,2221,508,200,NA
SEEDGWAS1512:MRG:4:250070441,0,100,123.625,7.670788288,73.27835846,289.1769714,NA,NA,NA,NA,NA
SEEDGWAS1513:MRG:4:250070442,80,20,297.1404114,21.5375824,112.173912,496.6497192,1000,5928,NA,700,NA
SEEDGWAS1516:MRG:4:250070444,80,20,206.9999847,14.29995537,103.9856186,451.499054,1000,5928,NA,700,NA
SEEDGWAS1517:MRG:4:250070445,60,20,321.8891602,39.77147675,73.31347656,538.1845093,1000,5220,NA,600,NA
SEEDGWAS1518:MRG:4:250070446,0,100,321.8891602,34.7212944,69.44468689,1053.134888,NA,3019,1060,700,NA
SEEDGWAS1519:MRG:4:250070447,60,20,321.8891602,39.77147675,73.31347656,538.1845093,1000,5220,NA,600,NA
SEEDGWAS152:MRG:4:250056118,20,80,206.9999847,14.29995537,103.9856186,418.7850647,NA,NA,NA,NA,NA
SEEDGWAS153:MRG:4:250056119,20,80,321.8891602,39.77147675,73.31347656,430.9691467,NA,NA,NA,NA,NA
SEEDGWAS1543:MRG:4:250070466,0,70,321.8891602,34.7212944,69.44468689,491.3015137,NA,NA,NA,NA,NA
SEEDGWAS1545:MRG:4:250070467,0,40,321.8891602,39.77147675,73.31347656,524.3401489,0,4385,543,900,NA
SEEDGWAS155:MRG:4:250056120,60,20,209.7156677,22.62144661,45.24427032,1043.891113,1000,5598,NA,600,NA
SEEDGWAS1550:MRG:4:250070470,10,50,321.8891602,39.77147675,73.31347656,345.0042725,400,3792,NA,700,NA
SEEDGWAS1551:MRG:4:250070471,10,50,297.1404114,21.5375824,112.173912,427.0057068,400,3792,NA,700,NA
SEEDGWAS1552:MRG:4:250070472,0,80,297.1404114,16.12194824,140.3009796,526.9937744,NA,3763,767,700,NA
SEEDGWAS1553:MRG:4:250070473,0,80,940.0096436,116.1442337,214.0965729,1078.3479,NA,3386,599,600,NA
SEEDGWAS1554:MRG:4:250070474,0,60,1323.805298,142.7952271,285.5990906,1007.25415,NA,3690,704,600,NA
SEEDGWAS1557:MRG:4:250070477,0,0,321.8891602,34.7212944,69.44468689,534.9176025,NA,NA,NA,NA,NA
SEEDGWAS156:MRG:4:250056121,0,70,NA,NA,NA,NA,NA,2822,906,600,NA
SEEDGWAS1560:MRG:4:250070478,0,20,503.8467712,36.5202446,190.2079315,428.1758423,1000,2905,NA,500,NA
SEEDGWAS1561:MRG:4:250070510,60,40,940.0096436,116.1442337,214.0965729,460.3825684,NA,3040,NA,500,NA
SEEDGWAS1564:MRG:4:250070514,0,20,69,4.281369686,40.89954758,346.4642944,NA,1890,NA,300,NA
SEEDGWAS1565:MRG:4:250070515,0,80,321.8891602,34.7212944,69.44468689,664.6764526,NA,2977,697,500,NA
SEEDGWAS1566:MRG:4:250070516,0,30,321.8891602,34.7212944,69.44468689,391.9733887,1000,4255,555,500,NA
SEEDGWAS157:MRG:4:250056122,0,70,867.7362061,47.08076096,409.7195129,812.5671997,NA,2822,906,600,NA
SEEDGWAS1572:MRG:4:250070521,80,20,321.8891602,39.77147675,73.31347656,500.382843,1000,5928,NA,700,NA
SEEDGWAS1573:MRG:4:250070522,70,0,321.8891602,39.77147675,73.31347656,485.1448669,1000,1591,NA,200,NA
SEEDGWAS1574:MRG:4:250070523,70,0,321.8891602,39.77147675,73.31347656,485.1448669,1000,1591,NA,200,NA
SEEDGWAS1577:MRG:4:250070526,70,0,297.1404114,16.12194824,140.3009796,452.5501709,1000,5079,NA,600,NA
SEEDGWAS1578:MRG:4:250070527,0,70,206.9999847,14.29995537,103.9856186,502.1326294,NA,NA,NA,NA,NA
SEEDGWAS1579:MRG:4:250070528,40,60,321.8891602,39.77147675,73.31347656,328.2745667,1000,2457,NA,500,NA
SEEDGWAS158:MRG:4:250056123,0,50,867.7362061,47.08076096,409.7195129,812.5671997,44,3922,560,700,NA
SEEDGWAS1580:MRG:4:250070529,0,70,184.4893646,9.68871212,81.26031494,762.2297363,NA,2916,908,600,NA
SEEDGWAS1581:MRG:4:250070530,0,100,321.8891602,34.7212944,69.44468689,467.0150757,4000,1112,776,500,NA
SEEDGWAS160:MRG:4:250056124,0,70,867.7362061,47.08076096,409.7195129,812.5671997,NA,2822,906,600,NA
SEEDGWAS1604:MRG:4:250070553,20,50,NA,NA,NA,492.7468872,1600,3716,855,500,NA
SEEDGWAS1605:MRG:4:250070554,0,80,297.1404114,16.12194824,140.3009796,526.9937744,NA,3763,767,700,NA
SEEDGWAS1607:MRG:4:250070555,0,80,297.1404114,16.12194824,140.3009796,526.9937744,NA,3763,767,700,NA
SEEDGWAS1608:MRG:4:250070556,0,60,NA,NA,NA,559.3971558,NA,2546,866,600,NA
SEEDGWAS1609:MRG:4:250070557,0,20,NA,NA,NA,559.3971558,NA,5391,NA,900,NA
SEEDGWAS1610:MRG:4:250070558,0,100,297.1404114,21.5375824,112.173912,743.4179077,NA,3168,653,600,NA
SEEDGWAS1611:MRG:4:250070559,20,30,545.8120117,58.87522888,117.7540283,348.4093628,NA,3649,NA,400,NA
SEEDGWAS162:MRG:4:250056125,0,50,272.3787231,14.77845192,128.6092072,514.7032471,44,3922,560,700,NA
SEEDGWAS163:MRG:4:250056127,0,50,272.3787231,14.77845192,128.6092072,514.7032471,44,3922,560,700,NA
SEEDGWAS1631:MRG:4:250070569,20,50,297.1404114,21.5375824,112.173912,743.4179077,NA,3168,653,600,NA
SEEDGWAS1632:MRG:4:250070570,0,80,940.0096436,116.1442337,214.0965729,1078.3479,NA,3386,599,600,NA
SEEDGWAS1633:MRG:4:250070571,0,60,NA,NA,NA,906.2702637,NA,5874,NA,1000,NA
SEEDGWAS1634:MRG:4:250070572,0,80,867.7362061,62.89599228,327.5803528,520.4330444,NA,3932,NA,700,NA
SEEDGWAS1635:MRG:4:250070573,0,80,297.1404114,21.5375824,112.173912,500.0404663,800,2220,504,500,NA
SEEDGWAS1636:MRG:4:250070574,0,40,NA,NA,NA,NA,200,3415,414,600,NA
SEEDGWAS1638:MRG:4:250070575,0,40,363.8893433,19.11014748,160.2789459,422.7462158,NA,2696,NA,500,NA
SEEDGWAS1639:MRG:4:250070576,0,5,NA,NA,NA,NA,NA,2792,NA,500,NA
SEEDGWAS164:MRG:4:250056128,0,50,867.7362061,47.08076096,409.7195129,812.5671997,44,3922,560,700,NA
SEEDGWAS1641:MRG:4:250070577,0,67,272.3787231,14.77845192,128.6092072,647.4835815,NA,3820,NA,NA,NA
SEEDGWAS1643:MRG:4:250070578,0,100,272.3787231,14.30434036,119.9721069,572.9525757,2900,2258,766,500,NA
SEEDGWAS1644:MRG:4:250070579,0,100,272.3787231,14.30434036,119.9721069,572.9525757,2900,2258,766,500,NA
SEEDGWAS1647:MRG:4:250070582,0,50,867.7362061,47.08076096,409.7195129,812.5671997,44,3922,560,700,NA
SEEDGWAS1648:MRG:4:250070583,0,50,867.7362061,47.08076096,409.7195129,812.5671997,44,3922,560,700,NA
SEEDGWAS1651:MRG:4:250070587,10,20,NA,NA,NA,709.7969971,NA,6326,NA,1000,NA
SEEDGWAS1652:MRG:4:250070588,0,60,NA,NA,NA,906.2702637,NA,5874,NA,1000,NA
SEEDGWAS1653:MRG:4:250070589,0,60,NA,NA,NA,906.2702637,NA,5874,NA,1000,NA
SEEDGWAS1654:MRG:4:250070590,0,60,NA,NA,NA,559.3971558,NA,2546,866,600,NA
SEEDGWAS1655:MRG:4:250070591,0,80,867.7362061,62.89599228,327.5803528,520.4330444,800,2220,504,500,NA
SEEDGWAS1656:MRG:4:250070592,0,80,867.7362061,62.89599228,327.5803528,520.4330444,800,2220,504,500,NA
SEEDGWAS1660:MRG:4:250070595,0,70,209.7156677,22.62144661,45.24427032,275.8638611,1000,2317,523,400,NA
SEEDGWAS1661:MRG:4:250070596,0,40,321.8891602,34.7212944,69.44468689,488.9616089,0,4479,371,900,NA
SEEDGWAS1662:MRG:4:250070597,0,70,321.8891602,39.77147675,73.31347656,1138.536743,NA,3072,NA,NA,NA
SEEDGWAS1663:MRG:4:250070598,0,70,297.1404114,15.60473537,130.8786774,1196.093994,2900,2258,766,500,NA
SEEDGWAS1665:MRG:4:250070599,0,80,363.8893433,26.37573242,137.3723907,703.7072754,NA,2933,839,600,NA
SEEDGWAS1666:MRG:4:250070600,60,40,206.9999847,14.29995537,103.9856186,635.3491211,NA,5325,NA,900,NA
SEEDGWAS1667:MRG:4:250070601,0,5,NA,NA,NA,NA,NA,2792,NA,500,NA
SEEDGWAS1668:MRG:4:250070602,0,100,272.3787231,19.74278259,102.826088,907.798584,NA,4256,634,600,NA
SEEDGWAS1669:MRG:4:250070603,0,100,1323.805298,163.5646515,301.5098877,1027.324585,200,4520,523,700,NA
SEEDGWAS167:MRG:4:250056129,0,67,272.3787231,19.74278259,102.826088,686.0065918,NA,3820,NA,NA,NA
SEEDGWAS1670:MRG:4:250070604,0,100,1323.805298,163.5646515,301.5098877,1027.324585,200,4520,523,700,NA
SEEDGWAS1671:MRG:4:250070605,100,0,545.8120117,58.87522888,117.7540283,366.0942993,NA,NA,NA,NA,NA
SEEDGWAS1673:MRG:4:250062636,0,100,1323.805298,163.5646515,301.5098877,893.5324707,NA,4256,634,600,NA
SEEDGWAS1674:MRG:4:250062637,0,100,1323.805298,163.5646515,301.5098877,893.5324707,NA,4256,634,600,NA
SEEDGWAS1676:MRG:4:250062638,0,50,297.1404114,21.5375824,112.173912,1044.406738,44,3922,560,700,NA
SEEDGWAS1679:MRG:4:250062639,0,80,363.8893433,26.37573242,137.3723907,703.7072754,NA,2933,839,600,NA
SEEDGWAS168:MRG:4:250056130,0,50,272.3787231,19.74278259,102.826088,686.0065918,44,3922,560,700,NA
SEEDGWAS1680:MRG:4:250062640,0,80,363.8893433,26.37573242,137.3723907,703.7072754,NA,2933,839,600,NA
SEEDGWAS1681:MRG:4:250062641,0,50,297.1404114,21.5375824,112.173912,1044.406738,44,3922,560,700,NA
SEEDGWAS1682:MRG:4:250062642,0,80,1323.805298,163.5646515,301.5098877,946.2227783,700,4043,532,500,NA
SEEDGWAS1683:MRG:4:250062643,0,80,1323.805298,163.5646515,301.5098877,946.2227783,700,4043,532,500,NA
SEEDGWAS1684:MRG:4:250062644,0,80,1323.805298,163.5646515,301.5098877,946.2227783,700,4043,532,500,NA
SEEDGWAS1685:MRG:4:250062645,0,80,1323.805298,163.5646515,301.5098877,946.2227783,700,4043,532,500,NA
SEEDGWAS1689:MRG:4:250062647,0,67,297.1404114,21.5375824,112.173912,1044.406738,NA,3820,NA,NA,NA
SEEDGWAS169:MRG:4:250056131,0,50,272.3787231,19.74278259,102.826088,678.2989502,44,3922,560,700,NA
SEEDGWAS1690:MRG:4:250062648,0,80,297.1404114,16.12194824,140.3009796,526.9937744,NA,3763,767,700,NA
SEEDGWAS1691:MRG:4:250062649,0,100,1323.805298,163.5646515,301.5098877,1015.651184,200,4520,523,700,NA
SEEDGWAS1693:MRG:4:250062650,0,90,485.1662903,59.9454155,110.5014648,546.234375,NA,3616,NA,700,NA
SEEDGWAS1694:MRG:4:250062651,0,30,NA,NA,NA,NA,800,3455,529,500,NA
SEEDGWAS1695:MRG:4:250062652,0,90,485.1662903,59.9454155,110.5014648,546.234375,NA,3616,NA,700,NA
SEEDGWAS1696:MRG:4:250062653,0,0,604.5,41.7600174,303.6681519,577.2700806,NA,5304,NA,400,NA
SEEDGWAS1697:MRG:4:250062654,0,60,184.4893646,15.78425407,31.8713665,365.0845642,NA,2706,NA,500,NA
SEEDGWAS1698:MRG:4:250062655,0,60,199.855423,24.69342232,45.51906586,396.5241394,2100,2346,631,500,NA
SEEDGWAS170:MRG:4:250056132,0,50,272.3787231,19.74278259,102.826088,678.2989502,44,3922,560,700,NA
